id|year|writing_avg_score|writing_grade|writing_basic_pct|writing_proficient_pct|writing_advanced_pct|writing_not_tested_pct|concat_join_id
770001005|2011-2012|48.06|08|0.23|0.45|0.32|0|7700010052011-2012
770001005|2012-2013|47.37|08|0.25|0.46|0.29|0|7700010052012-2013
770001005|2013-2014||08||||0|7700010052013-2014
770001005|2014-2015|46.07|08|0.24|0.51|0.24|0|7700010052014-2015
770001006|2011-2012||04|0.34|0.66|-1.00|0|7700010062011-2012
770001006|2012-2013|36.83|04|0.60|0.30|-1.00|0|7700010062012-2013
770001006|2013-2014|37.58|04|0.52|0.42|-1.00|0|7700010062013-2014
770001006|2014-2015|42.47|04|0.35|0.62|-1.00|0|7700010062014-2015
770001007|2011-2012||04|-1.00|0.94|-1.00|0|7700010072011-2012
770001007|2012-2013|38.29|04|0.57|0.36|-1.00|0|7700010072012-2013
770001007|2013-2014|35.86|04|0.52|0.48|-1.00|0|7700010072013-2014
770001007|2014-2015|33.73|04|0.60|0.40|-1.00|0|7700010072014-2015
770001008|2011-2012||04|-1.00|0.98|-1.00|0|7700010082011-2012
770001008|2012-2013|45.26|04|0.15|0.76|-1.00|0|7700010082012-2013
770001008|2013-2014|41.26|04|0.30|0.67|-1.00|0|7700010082013-2014
770001008|2014-2015|40.92|04|0.38|0.56|-1.00|0|7700010082014-2015
770001009|2011-2012||04|-1.00|0.95|-1.00|0|7700010092011-2012
770001009|2012-2013|40.95|04|0.42|0.58|-1.00|0|7700010092012-2013
770001009|2013-2014|32.92|04|0.83|-1.00|-1.00|0|7700010092013-2014
770001009|2014-2015|43.53|04|0.26|0.68|-1.00|0|7700010092014-2015
770001010|2011-2012||04|0.12|0.88|-1.00|0|7700010102011-2012
770001010|2012-2013|37.31|04|0.41|0.53|-1.00|0|7700010102012-2013
770001010|2013-2014|35.66|04|0.57|0.38|-1.00|1|7700010102013-2014
770001010|2014-2015|38.49|04|0.49|0.46|-1.00|0|7700010102014-2015
770001011|2011-2012||04|-1.00|0.95|-1.00|0|7700010112011-2012
770001011|2012-2013|38.94|04|0.51|0.38|0.11|0|7700010112012-2013
770001011|2013-2014|39.95|04|0.41|0.55|-1.00|0|7700010112013-2014
770001011|2014-2015|43.40|04|0.31|0.62|-1.00|0|7700010112014-2015
770001012|2011-2012||04|-1.00|0.98|-1.00|0|7700010122011-2012
770001012|2012-2013|45.41|04|0.26|0.58|0.17|0|7700010122012-2013
770001012|2013-2014|38.46|04|0.48|0.52|-1.00|0|7700010122013-2014
770001012|2014-2015|42.89|04|0.31|0.66|-1.00|0|7700010122014-2015
770001013|2011-2012||04|0.45|0.55|-1.00|0|7700010132011-2012
770001013|2012-2013|37.16|04|0.51|0.49|-1.00|0|7700010132012-2013
770001013|2013-2014|36.69|04|0.56|0.40|-1.00|0|7700010132013-2014
770001013|2014-2015|45.90|04|0.25|0.68|-1.00|0|7700010132014-2015
770001014|2011-2012||04|0.17|0.83|-1.00|0|7700010142011-2012
770001014|2012-2013|40.23|04|0.39|0.57|-1.00|0|7700010142012-2013
770001014|2013-2014|37.42|04|0.55|0.39|-1.00|0|7700010142013-2014
770001014|2014-2015|42.77|04|0.30|0.58|0.12|0|7700010142014-2015
770001015|2011-2012||04|-1.00|0.93|-1.00|0|7700010152011-2012
770001015|2012-2013|36.71|04|0.47|0.51|-1.00|0|7700010152012-2013
770001015|2013-2014|40.02|04|0.45|0.48|-1.00|0|7700010152013-2014
770001015|2014-2015|43.68|04|0.21|0.76|-1.00|0|7700010152014-2015
770001017|2011-2012||04|-1.00|0.97|-1.00|0|7700010172011-2012
770001017|2012-2013|45.76|04|0.26|0.61|0.14|0|7700010172012-2013
770001017|2013-2014|43.32|04|0.28|0.63|0.09|0|7700010172013-2014
770001017|2014-2015|47.72|04|0.10|0.72|0.18|0|7700010172014-2015
770001018|2011-2012||04|-1.00|0.98|-1.00|0|7700010182011-2012
770001018|2012-2013|41.86|04|0.41|0.47|0.12|0|7700010182012-2013
770001018|2013-2014|38.33|04|0.48|0.48|-1.00|0|7700010182013-2014
770001018|2014-2015|36.64|04|0.50|0.48|-1.00|0|7700010182014-2015
770001019|2011-2012||04|-1.00|0.96|-1.00|0|7700010192011-2012
770001019|2012-2013|43.06|04|0.31|0.59|0.10|0|7700010192012-2013
770001019|2013-2014|43.12|04|0.26|0.68|-1.00|0|7700010192013-2014
770001019|2014-2015|43.71|04|0.21|0.75|-1.00|0|7700010192014-2015
770001020|2011-2012|48.18|08|0.24|0.45|0.32|0|7700010202011-2012
770001020|2012-2013|48.56|08|0.22|0.45|0.34|0|7700010202012-2013
770001020|2013-2014||08||||0|7700010202013-2014
770001020|2014-2015|48.51|08|0.17|0.55|0.28|0|7700010202014-2015
770001021|2011-2012||04|0.11|0.89|-1.00|0|7700010212011-2012
770001021|2012-2013|45.39|04|0.26|0.56|0.18|0|7700010212012-2013
770001021|2013-2014|40.92|04|0.33|0.64|-1.00|0|7700010212013-2014
770001021|2014-2015|46.71|04|0.16|0.71|0.13|0|7700010212014-2015
770027001|2011-2012|49.01|11|0.25|0.39|0.36|0|7700270012011-2012
770027001|2012-2013|47.95|11|0.20|0.48|0.31|0|7700270012012-2013
770027001|2013-2014||11||||0|7700270012013-2014
770027001|2014-2015|50.13|11|0.15|0.47|0.38|2|7700270012014-2015
770027002|2011-2012|48.87|08|0.19|0.48|0.33|0|7700270022011-2012
770027002|2012-2013|53.12|08|0.10|0.44|0.46|0|7700270022012-2013
770027002|2013-2014||08||||0|7700270022013-2014
770027002|2014-2015|52.95|08|0.15|0.35|0.51|0|7700270022014-2015
770027003|2011-2012||04|-1.00|-1.00|-1.00|0|7700270032011-2012
770027003|2012-2013|47.98|04|0.25|0.52|0.23|1|7700270032012-2013
770027003|2013-2014|47.71|04|0.10|0.73|0.17|0|7700270032013-2014
770027003|2014-2015|44.71|04|0.21|0.74|-1.00|0|7700270032014-2015
770027004|2011-2012|47.68|08|0.18|0.56|0.25|0|7700270042011-2012
770027004|2012-2013|48.87|08|0.22|0.45|0.33|1|7700270042012-2013
770027004|2013-2014||08||||0|7700270042013-2014
770027004|2014-2015|45.87|08|0.25|0.52|0.23|0|7700270042014-2015
770027005|2011-2012||04|-1.00|0.98|-1.00|0|7700270052011-2012
770027005|2012-2013|44.75|04|0.27|0.54|0.19|0|7700270052012-2013
770027005|2013-2014|40.62|04|0.29|0.69|-1.00|0|7700270052013-2014
770027005|2014-2015|40.22|04|0.45|0.49|-1.00|0|7700270052014-2015
770027006|2011-2012||04|-1.00|-1.00|-1.00|0|7700270062011-2012
770027006|2012-2013|48.49|04|-1.00|0.81|0.16|0|7700270062012-2013
770027006|2013-2014|46.06|04|0.13|0.79|-1.00|0|7700270062013-2014
770027006|2014-2015|45.83|04|0.15|0.77|-1.00|0|7700270062014-2015
770027007|2011-2012||04|-1.00|0.95|-1.00|0|7700270072011-2012
770027007|2012-2013|48.22|04|0.15|0.59|0.25|0|7700270072012-2013
770027007|2013-2014|46.06|04|0.16|0.68|0.16|0|7700270072013-2014
770027007|2014-2015|49.00|04|0.10|0.69|0.22|0|7700270072014-2015
770027008|2011-2012||04|-1.00|0.94|-1.00|0|7700270082011-2012
770027008|2012-2013|47.20|04|0.21|0.52|0.27|0|7700270082012-2013
770027008|2013-2014|47.30|04|0.18|0.53|0.30|0|7700270082013-2014
770027008|2014-2015|47.27|04|0.18|0.63|0.19|0|7700270082014-2015
770027009|2011-2012||04|-1.00|0.94|-1.00|0|7700270092011-2012
770027009|2012-2013|47.84|04|0.18|0.60|0.23|0|7700270092012-2013
770027009|2013-2014|44.98|04|0.23|0.55|0.22|0|7700270092013-2014
770027009|2014-2015|44.65|04|0.23|0.65|0.13|0|7700270092014-2015
770027010|2011-2012||04|-1.00|-1.00|-1.00|0|7700270102011-2012
770027010|2012-2013|51.00|04|0.15|0.48|0.36|0|7700270102012-2013
770027010|2013-2014|42.09|04|0.24|0.71|-1.00|0|7700270102013-2014
770027010|2014-2015|44.94|04|0.28|0.58|0.14|0|7700270102014-2015
770027011|2011-2012||04|-1.00|0.98|-1.00|0|7700270112011-2012
770027011|2012-2013|51.18|04|0.10|0.56|0.33|0|7700270112012-2013
770027011|2013-2014|51.74|04|-1.00|0.60|0.36|0|7700270112013-2014
770027011|2014-2015|51.07|04|-1.00|0.79|0.18|0|7700270112014-2015
770027012|2011-2012||04|-1.00|0.98|-1.00|0|7700270122011-2012
770027012|2012-2013|50.23|04|0.15|0.60|0.25|0|7700270122012-2013
770027012|2013-2014|44.72|04|0.20|0.72|-1.00|0|7700270122013-2014
770027012|2014-2015|46.42|04|0.15|0.73|0.13|0|7700270122014-2015
770027013|2011-2012||04|-1.00|0.96|-1.00|0|7700270132011-2012
770027013|2012-2013|44.52|04|0.23|0.67|0.10|0|7700270132012-2013
770027013|2013-2014|36.71|04|0.54|0.35|0.10|0|7700270132013-2014
770027013|2014-2015|50.06|04|0.08|0.71|0.21|0|7700270132014-2015
770027014|2011-2012||04|-1.00|0.99|-1.00|0|7700270142011-2012
770027014|2012-2013|50.97|04|0.08|0.67|0.25|0|7700270142012-2013
770027014|2013-2014|46.22|04|0.19|0.59|0.22|0|7700270142013-2014
770027014|2014-2015|47.30|04|0.11|0.75|0.14|0|7700270142014-2015
770027016|2011-2012||04|-1.00|-1.00|-1.00|0|7700270162011-2012
770027016|2012-2013|48.63|04|0.14|0.60|0.25|0|7700270162012-2013
770027016|2013-2014|45.76|04|0.24|0.53|0.23|0|7700270162013-2014
770027016|2014-2015|49.57|04|-1.00|0.76|0.19|0|7700270162014-2015
770027018|2011-2012|52.43|11|0.13|0.41|0.46|0|7700270182011-2012
770027018|2012-2013|50.16|11|0.13|0.48|0.38|1|7700270182012-2013
770027018|2013-2014||11||||0|7700270182013-2014
770027018|2014-2015|52.54|11|0.08|0.47|0.45|4|7700270182014-2015
770027019|2011-2012||04|-1.00|0.99|-1.00|0|7700270192011-2012
770027019|2012-2013|48.90|04|0.09|0.66|0.26|0|7700270192012-2013
770027019|2013-2014|51.93|04|0.07|0.59|0.33|0|7700270192013-2014
770027019|2014-2015|49.86|04|-1.00|0.77|0.20|0|7700270192014-2015
770027020|2011-2012||04|-1.00|0.97|-1.00|0|7700270202011-2012
770027020|2012-2013|47.00|04|0.17|0.66|0.17|0|7700270202012-2013
770027020|2013-2014|44.40|04|0.18|0.70|0.12|0|7700270202013-2014
770027020|2014-2015|48.85|04|0.10|0.71|0.19|0|7700270202014-2015
770037001|2011-2012|48.76|11|0.21|0.45|0.34|0|7700370012011-2012
770037001|2012-2013|52.54|11|0.09|0.42|0.49|0|7700370012012-2013
770037001|2013-2014||11||||0|7700370012013-2014
770037001|2014-2015|51.31|11|0.11|0.48|0.41|0|7700370012014-2015
770037002|2011-2012||04|-1.00|0.99|-1.00|0|7700370022011-2012
770037002|2012-2013|41.37|04|0.39|0.49|0.11|0|7700370022012-2013
770037002|2013-2014|45.27|04|0.25|0.63|0.11|0|7700370022013-2014
770037002|2014-2015|49.13|04|0.13|0.58|0.29|0|7700370022014-2015
770037003|2011-2012|46.32|08|0.22|0.56|0.22|0|7700370032011-2012
770037003|2012-2013|50.69|08|0.15|0.48|0.37|0|7700370032012-2013
770037003|2013-2014||08||||0|7700370032013-2014
770037003|2014-2015|50.91|08|0.09|0.54|0.37|0|7700370032014-2015
770037004|2011-2012||04|-1.00|-1.00|-1.00|0|7700370042011-2012
770037004|2012-2013|45.86|04|0.11|0.86|-1.00|0|7700370042012-2013
770037004|2013-2014|44.44|04|0.26|0.64|0.10|0|7700370042013-2014
770037004|2014-2015|43.82|04|0.27|0.63|0.10|0|7700370042014-2015
770037005|2011-2012||04|-1.00|0.96|-1.00|0|7700370052011-2012
770037005|2012-2013|47.70|04|0.19|0.62|0.19|0|7700370052012-2013
770037005|2013-2014|43.38|04|0.25|0.66|0.09|0|7700370052013-2014
770037005|2014-2015|45.90|04|0.18|0.73|0.09|0|7700370052014-2015
770037006|2012-2013|40.49|04|0.40|0.54|-1.00|0|7700370062012-2013
770037006|2013-2014|43.76|04|0.29|0.62|0.10|0|7700370062013-2014
770037006|2014-2015|45.42|04|0.16|0.75|0.09|0|7700370062014-2015
770046001|2011-2012|45.93|11|0.30|0.45|0.25|0|7700460012011-2012
770046001|2012-2013|48.22|11|0.16|0.49|0.36|0|7700460012012-2013
770046001|2013-2014||11||||0|7700460012013-2014
770046001|2014-2015|48.59|11|0.18|0.55|0.27|0|7700460012014-2015
770046002|2011-2012||04|-1.00|0.95|-1.00|0|7700460022011-2012
770046002|2012-2013|49.71|04|-1.00|0.66|0.26|0|7700460022012-2013
770046002|2013-2014|47.38|04|-1.00|0.79|-1.00|0|7700460022013-2014
770046002|2014-2015|42.67|04|0.28|0.64|-1.00|0|7700460022014-2015
770046004|2011-2012||04|-1.00|-1.00|-1.00|0|7700460042011-2012
770046004|2012-2013|47.29|04|-1.00|0.85|-1.00|0|7700460042012-2013
770046004|2013-2014|49.61|04|-1.00|0.81|0.14|0|7700460042013-2014
770046004|2014-2015|45.66|04|0.14|0.77|-1.00|0|7700460042014-2015
770046005|2011-2012|45.63|08|0.25|0.48|0.27|0|7700460052011-2012
770046005|2012-2013|44.30|08|0.37|0.45|0.18|0|7700460052012-2013
770046005|2013-2014||08||||0|7700460052013-2014
770046005|2014-2015|53.33|08|0.07|0.45|0.48|0|7700460052014-2015
780001001|2011-2012|47.23|11|0.26|0.36|0.38|0|7800010012011-2012
780001001|2012-2013|51.25|11|-1.00|0.57|0.39|0|7800010012012-2013
780001001|2013-2014||11||||1|7800010012013-2014
780001001|2014-2015|48.85|11|-1.00|0.68|0.25|0|7800010012014-2015
780001002|2011-2012||04|-1.00|0.95|-1.00|0|7800010022011-2012
780001002|2012-2013|43.05|04|0.26|0.65|0.09|0|7800010022012-2013
780001002|2013-2014|46.94|04|0.22|0.54|0.24|0|7800010022013-2014
780001002|2014-2015|45.49|04|0.14|0.77|0.08|0|7800010022014-2015
780001003|2011-2012|44.94|08|0.30|0.48|0.21|0|7800010032011-2012
780001003|2012-2013|49.42|08|0.21|0.42|0.36|0|7800010032012-2013
780001003|2013-2014||08||||0|7800010032013-2014
780001003|2014-2015|46.91|08|0.20|0.53|0.27|0|7800010032014-2015
780009001|2011-2012|45.32|08|0.20|0.64|-1.00|0|7800090012011-2012
780009001|2012-2013|44.39|08|0.30|0.61|-1.00|0|7800090012012-2013
780009001|2013-2014||08||||0|7800090012013-2014
780009001|2014-2015|46.47|08|0.20|0.60|0.20|0|7800090012014-2015
780009001|2011-2012|46.05|11|0.31|0.41|0.28|0|7800090012011-2012
780009001|2012-2013|48.31|11|-1.00|0.62|0.27|0|7800090012012-2013
780009001|2013-2014||11||||0|7800090012013-2014
780009001|2014-2015|41.19|11|0.42|0.54|-1.00|0|7800090012014-2015
780009002|2011-2012||04|-1.00|0.97|-1.00|0|7800090022011-2012
780009002|2012-2013|46.82|04|-1.00|0.73|-1.00|0|7800090022012-2013
780009002|2013-2014|47.54|04|0.22|0.57|0.22|0|7800090022013-2014
780009002|2014-2015|45.49|04|-1.00|0.86|-1.00|0|7800090022014-2015
780039001|2011-2012|41.77|11|0.34|0.57|0.09|0|7800390012011-2012
780039001|2012-2013|43.75|11|0.28|0.60|0.12|1|7800390012012-2013
780039001|2013-2014||11||||0|7800390012013-2014
780039001|2014-2015|47.82|11|0.21|0.48|0.30|0|7800390012014-2015
780039002|2011-2012|38.60|08|0.51|0.44|-1.00|0|7800390022011-2012
780039002|2012-2013|44.78|08|0.29|0.49|0.22|0|7800390022012-2013
780039002|2013-2014||08||||0|7800390022013-2014
780039002|2014-2015|46.53|08|0.23|0.52|0.25|0|7800390022014-2015
780039003|2011-2012||04|0.11|0.89|-1.00|0|7800390032011-2012
780039003|2012-2013|37.93|04|0.52|0.36|0.12|0|7800390032012-2013
780039003|2013-2014|39.16|04|0.44|0.48|0.08|0|7800390032013-2014
780039003|2014-2015|43.97|04|0.21|0.70|0.09|0|7800390032014-2015
780072001|2011-2012|47.61|08|-1.00|0.61|-1.00|0|7800720012011-2012
780072001|2012-2013|46.72|08|-1.00|0.78|-1.00|0|7800720012012-2013
780072001|2013-2014||08||||0|7800720012013-2014
780072001|2014-2015|45.21|08|0.43|0.36|-1.00|0|7800720012014-2015
780072001|2011-2012|48.73|11|-1.00|0.55|0.32|0|7800720012011-2012
780072001|2012-2013|48.12|11|-1.00|0.71|-1.00|0|7800720012012-2013
780072001|2013-2014||11||||0|7800720012013-2014
780072001|2014-2015|46.68|11|-1.00|0.63|-1.00|0|7800720012014-2015
780072002|2011-2012||04|-1.00|-1.00|-1.00|0|7800720022011-2012
780072002|2012-2013|47.77|04|-1.00|0.82|-1.00|0|7800720022012-2013
780072002|2013-2014|34.26|04|0.70|0.30|-1.00|0|7800720022013-2014
780072002|2014-2015|37.60|04|0.53|0.47|-1.00|0|7800720022014-2015
780107001|2011-2012|43.77|08|0.36|0.50|-1.00|0|7801070012011-2012
780107001|2012-2013|38.78|08|0.44|0.56|-1.00|0|7801070012012-2013
780107001|2011-2012|40.78|11|0.52|0.37|-1.00|0|7801070012011-2012
780107001|2012-2013|42.26|11|0.47|-1.00|0.32|0|7801070012012-2013
780107001|2013-2014||11||||0|7801070012013-2014
780107001|2014-2015|43.21|11|0.45|0.34|0.21|0|7801070012014-2015
780107002|2011-2012||04|-1.00|-1.00|-1.00|0|7801070022011-2012
780107002|2012-2013|48.29|04|-1.00|0.50|-1.00|0|7801070022012-2013
780107002|2013-2014|44.93|04|-1.00|0.67|-1.00|0|7801070022013-2014
780107002|2014-2015|45.65|04|-1.00|0.82|-1.00|0|7801070022014-2015
780107003|2013-2014||08||||0|7801070032013-2014
780107003|2014-2015|46.50|08|0.21|0.58|0.21|0|7801070032014-2015
790002001|2011-2012|39.93|08|-1.00|0.64|-1.00|0|7900020012011-2012
790002001|2012-2013|37.50|08|0.60|0.35|-1.00|0|7900020012012-2013
790002001|2013-2014||08||||0|7900020012013-2014
790002001|2014-2015|49.88|08|-1.00|0.29|0.53|0|7900020012014-2015
790002001|2011-2012|44.60|11|0.35|0.40|0.25|0|7900020012011-2012
790002001|2012-2013|37.38|11|0.54|0.46|-1.00|0|7900020012012-2013
790002001|2013-2014||11||||0|7900020012013-2014
790002001|2014-2015|40.90|11|0.50|-1.00|-1.00|1|7900020012014-2015
790002002|2011-2012||04|-1.00|-1.00|-1.00|0|7900020022011-2012
790002002|2012-2013|32.29|04|0.59|0.41|-1.00|0|7900020022012-2013
790002002|2013-2014|34.83|04|0.61|0.33|-1.00|0|7900020022013-2014
790002002|2014-2015|39.79|04|0.42|0.47|-1.00|0|7900020022014-2015
790011001|2011-2012|35.83|08|0.72|0.28|-1.00|0|7900110012011-2012
790011001|2012-2013|40.90|08|0.55|0.32|-1.00|0|7900110012012-2013
790011001|2013-2014||08||||0|7900110012013-2014
790011001|2014-2015|48.95|08|-1.00|0.45|0.36|0|7900110012014-2015
790011001|2011-2012|34.17|11|0.80|-1.00|-1.00|0|7900110012011-2012
790011001|2012-2013|38.78|11|0.50|0.50|-1.00|0|7900110012012-2013
790011001|2013-2014||11||||0|7900110012013-2014
790011001|2014-2015|48.30|11|-1.00|0.43|0.39|0|7900110012014-2015
790011003|2011-2012||04|-1.00|0.96|-1.00|0|7900110032011-2012
790011003|2012-2013|40.42|04|0.33|0.67|-1.00|0|7900110032012-2013
790011003|2013-2014|31.74|04|0.70|0.30|-1.00|0|7900110032013-2014
790011003|2014-2015|43.80|04|0.24|0.72|-1.00|0|7900110032014-2015
790016001|2011-2012|46.56|11|0.34|0.37|0.29|0|7900160012011-2012
790016001|2012-2013|48.37|11|0.25|0.37|0.38|1|7900160012012-2013
790016001|2013-2014||11||||5|7900160012013-2014
790016001|2014-2015|47.15|11|0.36|0.28|0.36|0|7900160012014-2015
790016002|2011-2012|44.78|08|0.34|0.45|0.21|0|7900160022011-2012
790016002|2012-2013|46.97|08|0.28|0.42|0.31|0|7900160022012-2013
790016002|2013-2014||08||||0|7900160022013-2014
790016002|2014-2015|45.49|08|0.25|0.55|0.20|1|7900160022014-2015
790016003|2011-2012||04|-1.00|-1.00|-1.00|0|7900160032011-2012
790016003|2012-2013|42.19|04|0.29|0.67|-1.00|0|7900160032012-2013
790016003|2013-2014|42.65|04|0.27|0.73|-1.00|0|7900160032013-2014
790016003|2014-2015|45.39|04|0.16|0.77|-1.00|0|7900160032014-2015
790016004|2011-2012||04|-1.00|-1.00|-1.00|0|7900160042011-2012
790016004|2012-2013|47.34|04|0.20|0.58|0.22|0|7900160042012-2013
790016004|2013-2014|42.75|04|0.28|0.69|-1.00|0|7900160042013-2014
790016004|2014-2015|46.13|04|0.19|0.61|0.19|0|7900160042014-2015
790016005|2011-2012||04|-1.00|0.94|-1.00|0|7900160052011-2012
790016005|2012-2013|44.85|04|0.23|0.63|0.15|0|7900160052012-2013
790016005|2013-2014|39.60|04|0.43|0.55|-1.00|0|7900160052013-2014
790016005|2014-2015|42.10|04|0.25|0.69|-1.00|0|7900160052014-2015
790016009|2011-2012||04|-1.00|0.94|-1.00|0|7900160092011-2012
790016009|2012-2013|47.18|04|-1.00|0.76|-1.00|0|7900160092012-2013
790016009|2013-2014|46.93|04|-1.00|0.67|-1.00|0|7900160092013-2014
790016009|2014-2015|50.50|04|-1.00|0.80|-1.00|0|7900160092014-2015
790031001|2011-2012|48.91|08|0.14|0.48|0.39|0|7900310012011-2012
790031001|2012-2013|43.02|08|0.33|0.53|0.13|0|7900310012012-2013
790031001|2013-2014||08||||0|7900310012013-2014
790031001|2014-2015|43.24|08|0.39|0.41|0.20|0|7900310012014-2015
790031001|2011-2012|47.09|11|0.23|0.57|0.21|0|7900310012011-2012
790031001|2012-2013|49.65|11|0.15|0.45|0.40|0|7900310012012-2013
790031001|2013-2014||11||||0|7900310012013-2014
790031001|2014-2015|50.96|11|0.11|0.46|0.43|0|7900310012014-2015
790031002|2011-2012||04|-1.00|0.96|-1.00|0|7900310022011-2012
790031002|2012-2013|46.91|04|0.14|0.70|0.16|0|7900310022012-2013
790031002|2013-2014|41.31|04|0.29|0.69|-1.00|0|7900310022013-2014
790031002|2014-2015|46.10|04|0.17|0.73|0.10|0|7900310022014-2015
790032001|2011-2012|46.03|11|0.34|0.35|0.32|0|7900320012011-2012
790032001|2012-2013|48.39|11|0.22|0.40|0.38|0|7900320012012-2013
790032001|2013-2014||11||||1|7900320012013-2014
790032001|2014-2015|47.35|11|0.24|0.42|0.34|0|7900320012014-2015
790032002|2011-2012|48.45|08|0.17|0.48|0.36|0|7900320022011-2012
790032002|2012-2013|45.71|08|0.25|0.54|0.22|0|7900320022012-2013
790032002|2013-2014||08||||1|7900320022013-2014
790032002|2014-2015|43.34|08|0.37|0.41|0.22|1|7900320022014-2015
790032003|2011-2012||04|-1.00|0.91|-1.00|0|7900320032011-2012
790032003|2012-2013|46.46|04|0.20|0.61|0.20|0|7900320032012-2013
790032003|2013-2014|46.88|04|0.18|0.64|0.18|0|7900320032013-2014
790032003|2014-2015|41.15|04|0.33|0.60|-1.00|0|7900320032014-2015
790032004|2011-2012||04|-1.00|-1.00|-1.00|0|7900320042011-2012
790032004|2012-2013|46.07|04|0.26|0.60|0.14|0|7900320042012-2013
790032004|2013-2014|43.50|04|0.27|0.60|0.13|0|7900320042013-2014
790032004|2014-2015|46.37|04|0.16|0.69|0.15|0|7900320042014-2015
790032005|2011-2012||04|-1.00|-1.00|-1.00|0|7900320052011-2012
790032005|2012-2013|41.02|04|0.36|0.58|-1.00|0|7900320052012-2013
790032005|2013-2014|39.71|04|0.41|0.53|-1.00|0|7900320052013-2014
790032005|2014-2015|39.98|04|0.35|0.62|-1.00|0|7900320052014-2015
790032006|2011-2012||04|-1.00|0.98|-1.00|0|7900320062011-2012
790032006|2012-2013|47.94|04|0.17|0.63|0.21|0|7900320062012-2013
790032006|2013-2014|42.94|04|0.29|0.66|-1.00|0|7900320062013-2014
790032006|2014-2015|47.34|04|0.08|0.75|0.17|0|7900320062014-2015
790032008|2011-2012||04|-1.00|-1.00|-1.00|0|7900320082011-2012
790032008|2012-2013|39.67|04|0.50|0.50|-1.00|0|7900320082012-2013
790032008|2013-2014|31.14|04|0.79|-1.00|-1.00|0|7900320082013-2014
790032008|2014-2015|40.33|04|-1.00|0.67|-1.00|0|7900320082014-2015
800005001|2011-2012|48.92|08|0.17|0.50|0.33|0|8000050012011-2012
800005001|2012-2013|48.17|08|0.19|0.54|0.28|0|8000050012012-2013
800005001|2013-2014||08||||0|8000050012013-2014
800005001|2014-2015|46.12|08|0.24|0.50|0.26|0|8000050012014-2015
800005001|2011-2012|48.12|11|0.20|0.52|0.28|0|8000050012011-2012
800005001|2012-2013|54.52|11|0.09|0.30|0.61|0|8000050012012-2013
800005001|2013-2014||11||||0|8000050012013-2014
800005001|2014-2015|52.02|11|0.09|0.39|0.52|2|8000050012014-2015
800005002|2011-2012||04|-1.00|0.96|-1.00|0|8000050022011-2012
800005002|2012-2013|45.62|04|0.21|0.68|0.11|0|8000050022012-2013
800005002|2013-2014|47.44|04|0.17|0.69|0.15|0|8000050022013-2014
800005002|2014-2015|47.78|04|0.16|0.62|0.22|0|8000050022014-2015
800009001|2011-2012|48.00|11|0.23|0.41|0.37|0|8000090012011-2012
800009001|2012-2013|50.00|11|0.13|0.45|0.41|0|8000090012012-2013
800009001|2013-2014||11||||0|8000090012013-2014
800009001|2014-2015|49.35|11|0.14|0.52|0.35|1|8000090012014-2015
800009002|2011-2012|43.39|08|0.34|0.51|0.15|0|8000090022011-2012
800009002|2012-2013|40.76|08|0.42|0.53|0.05|0|8000090022012-2013
